state,county,program_type,plan_name,parent_org,geographic_region,medicaid_enrollment,dual_enrollment,total_enrollment,source_url,source_year,notes
WI,Trempealeau,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55121,,,1033,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Vernon,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55123,,,1052,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Vilas,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55125,,,803,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Walworth,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55127,,,3557,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Washburn,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55129,,,570,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Washington,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55131,,,4655,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Waukesha,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55133,,,13992,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Waupaca,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55135,,,1717,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Waushara,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55137,,,841,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Winnebago,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55139,,,5815,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Wood,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55141,,,2481,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Adams,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55001,,,716,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Ashland,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55003,,,543,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Barron,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55005,,,1571,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Bayfield,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55007,,,565,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Brown,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55009,,,9190,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Buffalo,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55011,,,452,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Burnett,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55013,,,577,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Calumet,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55015,,,1798,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Chippewa,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55017,,,2259,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Clark,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55019,,,1168,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Columbia,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55021,,,1950,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Crawford,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55023,,,537,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Dane,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55025,,,19740,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Dodge,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55027,,,2974,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Door,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55029,,,1024,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Douglas,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55031,,,1486,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Dunn,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55033,,,1548,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Eau Claire,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55035,,,3651,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Florence,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55037,,,157,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Fond du Lac,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55039,,,3498,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Forest,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55041,,,319,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Grant,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55043,,,1756,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Green,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55045,,,1248,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Green Lake,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55047,,,650,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Iowa,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55049,,,804,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Iron,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55051,,,209,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Jackson,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55053,,,705,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Jefferson,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55055,,,2894,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Juneau,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55057,,,892,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Kenosha,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55059,,,5662,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Kewaunee,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55061,,,696,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,La Crosse,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55063,,,4062,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Lafayette,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55065,,,581,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Langlade,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55067,,,655,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Lincoln,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55069,,,955,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Manitowoc,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55071,,,2735,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Marathon,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55073,,,4667,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Marinette,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55075,,,1421,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Marquette,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55077,,,528,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Menominee,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55078,,,144,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Milwaukee,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55079,,,31026,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Monroe,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55081,,,1556,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Oconto,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55083,,,1343,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Oneida,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55085,,,1281,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Outagamie,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55087,,,6556,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Ozaukee,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55089,,,3152,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Pepin,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55091,,,253,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Pierce,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55093,,,1455,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Polk,Medicaid MCO (estimated),Children's Community Health Plan,Children's Community Health Plan,FIPS 55095,,,1538,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
